"cruise","station","cruise_station","decimalLatitude","decimalLongitude","decimalLongitude_flag","time_UTC","time_local","date","region","average_depth","FishNum","forkLength","abbrevName_fish","uniqueIdentifierFish","scientificName_fish","scientificNameID_fish","vernacularName","preyTaxon","scientificName_preyTaxon","scientificNameID_preyTaxon","preyCount"
201402,58,"201402-58",38.8625,-74.4579366666667,1,03:42:51,"22:42:00",2014-04-03,"MAB",25,378,224,"C. harengus","201402_58_378_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201402,214,"201402-214",40.45,-68.3,NA,NA,"18:44:00",NA,"SNE",37,246,87,"P. triacanthus","201402_214_246_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,214,"201402-214",40.45,-68.3,NA,NA,"18:44:00",NA,"SNE",37,247,82,"P. triacanthus","201402_214_247_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,65,"201402-65",40.9041666666667,-71.2958333333333,1,06:55:08,"01:55:00",2014-04-11,"SNE",57,415,211,"C. harengus","201402_65_415_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201402,45,"201402-45",38.1196666666667,-74.5233333333333,1,19:31:04,"14:31:00",2014-04-01,"MAB",41,423,217,"C. harengus","201402_45_423_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201402,65,"201402-65",40.9041666666667,-71.2958333333333,1,06:55:08,"01:55:00",2014-04-11,"SNE",57,434,151,"C. harengus","201402_65_434_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,2
201402,65,"201402-65",40.9041666666667,-71.2958333333333,1,06:55:08,"01:55:00",2014-04-11,"SNE",57,435,158,"C. harengus","201402_65_435_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201402,215,"201402-215",40.312445,-68.0205183333333,1,06:27:09,"01:27:00",2014-05-10,"GB",187,202,144,"P. triacanthus","201402_215_202_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,215,"201402-215",40.312445,-68.0205183333333,1,06:27:09,"01:27:00",2014-05-10,"GB",187,203,150,"P. triacanthus","201402_215_203_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,257,"201402-257",42.6133333333333,-66.632,1,15:15:41,"10:15:00",2014-05-14,"GoM",179,269,128,"P. triacanthus","201402_257_269_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,216,"201402-216",40.4695683333333,-67.94338,1,08:45:07,"03:45:00",2014-05-10,"GB",126,327,148,"P. triacanthus","201402_216_327_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,216,"201402-216",40.4695683333333,-67.94338,1,08:45:07,"03:45:00",2014-05-10,"GB",126,328,137,"P. triacanthus","201402_216_328_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,2
201402,47,"201402-47",37.8577916666667,-74.131225,1,01:22:05,"20:22:00",2014-04-02,"MAB",150,332,111,"P. triacanthus","201402_47_332_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,47,"201402-47",37.8577916666667,-74.131225,1,01:22:05,"20:22:00",2014-04-02,"MAB",150,333,114,"P. triacanthus","201402_47_333_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,2
201402,71,"201402-71",40.2836683333333,-70.83104,1,21:57:09,"16:57:00",2014-04-11,"SNE",118,374,101,"P. triacanthus","201402_71_374_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,2
201402,72,"201402-72",40.20508,-70.8774866666667,1,23:30:22,"18:30:00",2014-04-11,"SNE",130,381,158,"P. triacanthus","201402_72_381_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,72,"201402-72",40.20508,-70.8774866666667,1,23:30:22,"18:30:00",2014-04-11,"SNE",130,383,151,"P. triacanthus","201402_72_383_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,74,"201402-74",40.080725,-70.80851,1,03:43:15,"22:43:00",2014-04-12,"SNE",142,390,105,"P. triacanthus","201402_74_390_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,74,"201402-74",40.080725,-70.80851,1,03:43:15,"22:43:00",2014-04-12,"SNE",142,392,114,"P. triacanthus","201402_74_392_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,170,"201402-170",40.1561183333333,-68.70138,1,10:46:21,"05:46:00",2014-04-22,"GB",161,394,164,"P. triacanthus","201402_170_394_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,170,"201402-170",40.1561183333333,-68.70138,1,10:46:21,"05:46:00",2014-04-22,"GB",161,395,158,"P. triacanthus","201402_170_395_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,51,"201402-51",38.480145,-73.504845,1,13:29:36,"08:29:00",2014-04-02,"MAB",291,397,140,"P. triacanthus","201402_51_397_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,51,"201402-51",38.480145,-73.504845,1,13:29:36,"08:29:00",2014-04-02,"MAB",291,398,139,"P. triacanthus","201402_51_398_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,71,"201402-71",40.2836683333333,-70.83104,1,21:57:09,"16:57:00",2014-04-11,"SNE",118,400,187,"P. triacanthus","201402_71_400_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,71,"201402-71",40.2836683333333,-70.83104,1,21:57:09,"16:57:00",2014-04-11,"SNE",118,402,182,"P. triacanthus","201402_71_402_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,74,"201402-74",40.080725,-70.80851,1,03:43:15,"22:43:00",2014-04-12,"SNE",142,404,179,"P. triacanthus","201402_74_404_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,74,"201402-74",40.080725,-70.80851,1,03:43:15,"22:43:00",2014-04-12,"SNE",142,405,169,"P. triacanthus","201402_74_405_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,48,"201402-48",38.2123883333333,-73.8079066666667,1,05:02:23,"00:02:00",2014-04-02,"MAB",116,412,122,"P. triacanthus","201402_48_412_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,48,"201402-48",38.2123883333333,-73.8079066666667,1,05:02:23,"00:02:00",2014-04-02,"MAB",116,413,124,"P. triacanthus","201402_48_413_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,49,"201402-49",38.27177,-73.67906,1,07:12:08,"02:12:00",2014-04-02,"MAB",133,417,127,"P. triacanthus","201402_49_417_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,73,"201402-73",40.1814383333333,-70.937585,1,01:11:02,"20:11:00",2014-04-12,"SNE",135,432,NA,"P. triacanthus","201402_73_432_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,73,"201402-73",40.1814383333333,-70.937585,1,01:11:02,"20:11:00",2014-04-12,"SNE",135,433,183,"P. triacanthus","201402_73_433_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,48,"201402-48",38.2123883333333,-73.8079066666667,1,05:02:23,"00:02:00",2014-04-02,"MAB",116,440,118,"P. triacanthus","201402_48_440_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201402,187,"201402-187",41.7117683333333,-69.735145,1,12:05:09,"07:05:00",2014-04-24,"GoM",81,193,289,"S. scombrus","201402_187_193_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,187,"201402-187",41.7117683333333,-69.735145,1,12:05:09,"07:05:00",2014-04-24,"GoM",81,194,285,"S. scombrus","201402_187_194_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,346,"201402-346",43.28621,-69.9856283333333,1,06:58:29,"01:58:00",2014-05-30,"GoM",141,208,194,"S. scombrus","201402_346_208_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,346,"201402-346",43.28621,-69.9856283333333,1,06:58:29,"01:58:00",2014-05-30,"GoM",141,209,207,"S. scombrus","201402_346_209_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,255,"201402-255",42.5502133333333,-67.0085283333333,1,08:42:41,"03:42:00",2014-05-14,"GoM",315,211,264,"S. scombrus","201402_255_211_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,255,"201402-255",42.5502133333333,-67.0085283333333,1,08:42:41,"03:42:00",2014-05-14,"GoM",315,212,278,"S. scombrus","201402_255_212_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,4
201402,272,"201402-272",44.349245,-67.0215483333333,1,02:14:39,"21:14:00",2014-05-16,"GoM",137,230,207,"S. scombrus","201402_272_230_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,182,"201402-182",41.339215,-69.3283083333333,1,20:21:26,"15:21:00",2014-04-23,"GoM",79,235,226,"S. scombrus","201402_182_235_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,54,"201402-54",38.3996916666667,-73.9458533333333,1,19:20:35,"14:20:00",2014-04-02,"MAB",61,358,238,"S. scombrus","201402_54_358_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,355,"201402-355",41.6,-69.7166666666667,NA,NA,"21:56:00",NA,"GoM",172,275,172,"A. aestivalis","201402_355_275_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201402,355,"201402-355",41.6,-69.7166666666667,NA,NA,"21:56:00",NA,"GoM",172,277,188,"A. aestivalis","201402_355_277_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201402,90,"201402-90",39.5007266666667,-72.2002133333333,1,20:51:02,"15:51:00",2014-04-13,"SNE",250,368,295,"S. scombrus","201402_90_368_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,79,"201402-79",40.1607033333333,-71.5666216666667,1,19:01:58,"14:01:00",2014-04-12,"SNE",86,420,252,"S. scombrus","201402_79_420_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,3
201402,78,"201402-78",40.2183083333333,-71.4567633333333,1,17:13:50,"12:13:00",2014-04-12,"SNE",87,426,287,"S. scombrus","201402_78_426_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,2
201402,78,"201402-78",40.2183083333333,-71.4567633333333,1,17:13:50,"12:13:00",2014-04-12,"SNE",87,427,271,"S. scombrus","201402_78_427_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,85,"201402-85",39.9897766666667,-72.1589016666667,1,10:00:19,"05:00:00",2014-04-13,"SNE",85,437,205,"S. scombrus","201402_85_437_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201402,85,"201402-85",39.9897766666667,-72.1589016666667,1,10:00:19,"05:00:00",2014-04-13,"SNE",85,439,210,"S. scombrus","201402_85_439_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,281,"201404-281",42.024265,-66.54907,1,02:12:34,"21:12:00",2014-10-16,"GB",79,453,105,"C. harengus","201404_281_453_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,281,"201404-281",42.024265,-66.54907,1,02:12:34,"21:12:00",2014-10-16,"GB",79,454,166,"C. harengus","201404_281_454_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,281,"201404-281",42.024265,-66.54907,1,02:12:34,"21:12:00",2014-10-16,"GB",79,455,170,"C. harengus","201404_281_455_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,281,"201404-281",42.024265,-66.54907,1,02:12:34,"21:12:00",2014-10-16,"GB",79,456,149,"C. harengus","201404_281_456_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,113,"201404-113",40.94842,-71.05502,1,03:21:56,"22:21:00",2014-09-24,"SNE",50,457,154,"P. triacanthus","201404_113_457_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,113,"201404-113",40.94842,-71.05502,1,03:21:56,"22:21:00",2014-09-24,"SNE",50,458,125,"P. triacanthus","201404_113_458_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,389,"201404-389",44.34898,-67.1346466666667,1,04:17:16,"23:17:00",2014-11-04,"GoM",156,459,120,"A. aestivalis","201404_389_459_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,379,"201404-379",42.4186583333333,-68.0584333333333,1,21:52:21,"16:52:00",2014-10-30,"GoM",184,460,85,"A. pseudoharengus","201404_379_460_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Unknown",NA,NA,1
201404,410,"201404-410",42.2148866666667,-67.1011616666667,1,09:06:20,"04:06:00",2014-11-06,"GB",199,461,85,"A. pseudoharengus","201404_410_461_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Unknown",NA,NA,1
201404,347,"201404-347",41.3619483333333,-68.5425283333333,1,06:57:22,"01:57:00",2014-10-21,"GoM",77,464,110,"C. harengus","201404_347_464_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,347,"201404-347",41.3619483333333,-68.5425283333333,1,06:57:22,"01:57:00",2014-10-21,"GoM",77,465,121,"C. harengus","201404_347_465_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,347,"201404-347",41.3619483333333,-68.5425283333333,1,06:57:22,"01:57:00",2014-10-21,"GoM",77,466,131,"C. harengus","201404_347_466_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,446,"201404-446",42.53861,-70.457485,1,16:19:21,"11:19:00",2014-11-10,"GoM",95,467,127,"S. scombrus","201404_446_467_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,2
201404,390,"201404-390",44.35496,-67.0330483333333,1,06:43:27,"01:43:00",2014-11-04,"GoM",137,468,150,"A. aestivalis","201404_390_468_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,390,"201404-390",44.35496,-67.0330483333333,1,06:43:27,"01:43:00",2014-11-04,"GoM",137,469,140,"A. aestivalis","201404_390_469_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,386,"201404-386",44.0488816666667,-67.7563316666667,1,22:47:15,"17:47:00",2014-10-31,"GoM",154,470,148,"A. aestivalis","201404_386_470_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,386,"201404-386",44.0488816666667,-67.7563316666667,1,22:47:15,"17:47:00",2014-10-31,"GoM",154,471,151,"A. aestivalis","201404_386_471_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,2
201404,386,"201404-386",44.0488816666667,-67.7563316666667,1,22:47:15,"17:47:00",2014-10-31,"GoM",154,472,117,"A. aestivalis","201404_386_472_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,113,"201404-113",40.94842,-71.05502,1,03:21:56,"22:21:00",2014-09-24,"SNE",50,473,135,"P. triacanthus","201404_113_473_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,2
201404,113,"201404-113",40.94842,-71.05502,1,03:21:56,"22:21:00",2014-09-24,"SNE",50,474,95,"P. triacanthus","201404_113_474_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,2
201404,349,"201404-349",41.412825,-69.0002983333333,1,11:55:33,"06:55:00",2014-10-21,"GoM",152,475,147,"C. harengus","201404_349_475_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,349,"201404-349",41.412825,-69.0002983333333,1,11:55:33,"06:55:00",2014-10-21,"GoM",152,477,97,"C. harengus","201404_349_477_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,349,"201404-349",41.412825,-69.0002983333333,1,11:55:33,"06:55:00",2014-10-21,"GoM",152,479,150,"C. harengus","201404_349_479_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,392,"201404-392",44.01206,-66.8232933333333,1,12:51:42,"07:51:00",2014-11-04,"GoM",122,480,87,"A. aestivalis","201404_392_480_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,392,"201404-392",44.01206,-66.8232933333333,1,12:51:42,"07:51:00",2014-11-04,"GoM",122,481,82,"A. aestivalis","201404_392_481_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,392,"201404-392",44.01206,-66.8232933333333,1,12:51:42,"07:51:00",2014-11-04,"GoM",122,482,128,"A. aestivalis","201404_392_482_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,392,"201404-392",44.01206,-66.8232933333333,1,12:51:42,"07:51:00",2014-11-04,"GoM",122,483,148,"A. aestivalis","201404_392_483_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,352,"201404-352",41.503895,-69.3320916666667,1,19:47:02,"14:47:00",2014-10-21,"GoM",88,484,137,"C. harengus","201404_352_484_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,352,"201404-352",41.503895,-69.3320916666667,1,19:47:02,"14:47:00",2014-10-21,"GoM",88,485,111,"C. harengus","201404_352_485_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,352,"201404-352",41.503895,-69.3320916666667,1,19:47:02,"14:47:00",2014-10-21,"GoM",88,488,101,"C. harengus","201404_352_488_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,441,"201404-441",42.8653733333333,-70.5314066666667,1,03:17:46,"22:17:00",2014-11-10,"GoM",93,489,158,"S. scombrus","201404_441_489_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,441,"201404-441",42.8653733333333,-70.5314066666667,1,03:17:46,"22:17:00",2014-11-10,"GoM",93,490,151,"S. scombrus","201404_441_490_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,441,"201404-441",42.8653733333333,-70.5314066666667,1,03:17:46,"22:17:00",2014-11-10,"GoM",93,491,105,"S. scombrus","201404_441_491_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,439,"201404-439",42.820795,-70.4145983333333,1,23:20:05,"18:20:00",2014-11-09,"GoM",122,492,114,"S. scombrus","201404_439_492_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,439,"201404-439",42.820795,-70.4145983333333,1,23:20:05,"18:20:00",2014-11-09,"GoM",122,493,164,"S. scombrus","201404_439_493_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,2
201404,393,"201404-393",43.9566666666667,-66.791,1,14:53:37,"09:53:00",2014-11-04,"GoM",109,497,187,"P. triacanthus","201404_393_497_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,2
201404,393,"201404-393",43.9566666666667,-66.791,1,14:53:37,"09:53:00",2014-11-04,"GoM",109,498,182,"P. triacanthus","201404_393_498_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,393,"201404-393",43.9566666666667,-66.791,1,14:53:37,"09:53:00",2014-11-04,"GoM",109,499,179,"P. triacanthus","201404_393_499_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,348,"201404-348",41.3611166666667,-68.77276,1,09:10:03,"04:10:00",2014-10-21,"GoM",116,500,169,"C. harengus","201404_348_500_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,234,"201404-234",40.3493766666667,-67.945245,1,12:45:06,"07:45:00",2014-10-11,"GB",143,501,122,"P. triacanthus","201404_234_501_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,234,"201404-234",40.3493766666667,-67.945245,1,12:45:06,"07:45:00",2014-10-11,"GB",143,502,124,"P. triacanthus","201404_234_502_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,234,"201404-234",40.3493766666667,-67.945245,1,12:45:06,"07:45:00",2014-10-11,"GB",143,503,127,"P. triacanthus","201404_234_503_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,390,"201404-390",44.35496,-67.0330483333333,1,06:43:27,"01:43:00",2014-11-04,"GoM",137,504,117,"A. aestivalis","201404_390_504_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,390,"201404-390",44.35496,-67.0330483333333,1,06:43:27,"01:43:00",2014-11-04,"GoM",137,505,183,"A. aestivalis","201404_390_505_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,390,"201404-390",44.35496,-67.0330483333333,1,06:43:27,"01:43:00",2014-11-04,"GoM",137,506,118,"A. aestivalis","201404_390_506_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,390,"201404-390",44.35496,-67.0330483333333,1,06:43:27,"01:43:00",2014-11-04,"GoM",137,507,220,"A. aestivalis","201404_390_507_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Unknown",NA,NA,1
201404,231,"201404-231",40.2925683333333,-68.5022566666667,1,06:29:19,"01:29:00",2014-10-11,"GB",133,508,134,"P. triacanthus","201404_231_508_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,231,"201404-231",40.2925683333333,-68.5022566666667,1,06:29:19,"01:29:00",2014-10-11,"GB",133,509,142,"P. triacanthus","201404_231_509_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,231,"201404-231",40.2925683333333,-68.5022566666667,1,06:29:19,"01:29:00",2014-10-11,"GB",133,510,138,"P. triacanthus","201404_231_510_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,412,"201404-412",42.0476666666667,-67.1843333333333,1,12:30:28,"07:30:00",2014-11-06,"GB",53,512,288,"S. scombrus","201404_412_512_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,517,241,"A. pseudoharengus","201404_369_517_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Unknown",NA,NA,1
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,520,252,"A. pseudoharengus","201404_369_520_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Unknown",NA,NA,1
201404,350,"201404-350",41.55491,-69.1783266666667,1,14:31:33,"09:31:00",2014-10-21,"GoM",169,522,236,"C. harengus","201404_350_522_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,2
201404,350,"201404-350",41.55491,-69.1783266666667,1,14:31:33,"09:31:00",2014-10-21,"GoM",169,523,223,"C. harengus","201404_350_523_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,350,"201404-350",41.55491,-69.1783266666667,1,14:31:33,"09:31:00",2014-10-21,"GoM",169,525,220,"C. harengus","201404_350_525_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,350,"201404-350",41.55491,-69.1783266666667,1,14:31:33,"09:31:00",2014-10-21,"GoM",169,526,207,"C. harengus","201404_350_526_C_harengus","Clupea harengus",161722,"Atlantic herring","Unknown",NA,NA,1
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,528,215,"S. scombrus","201404_435_528_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,532,205,"S. scombrus","201404_436_532_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,534,226,"S. scombrus","201404_436_534_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,536,272,"S. scombrus","201404_436_536_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Unknown",NA,NA,1
201404,396,"201404-396",43.5927816666667,-66.65416,1,21:33:34,"16:33:00",2014-11-04,"GoM",118,537,169,"P. triacanthus","201404_396_537_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,396,"201404-396",43.5927816666667,-66.65416,1,21:33:34,"16:33:00",2014-11-04,"GoM",118,538,162,"P. triacanthus","201404_396_538_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,396,"201404-396",43.5927816666667,-66.65416,1,21:33:34,"16:33:00",2014-11-04,"GoM",118,539,179,"P. triacanthus","201404_396_539_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,41,"201404-41",36.5976666666667,-74.7186666666667,1,18:10:14,"13:10:00",2014-09-12,"MAB",146,540,144,"P. triacanthus","201404_41_540_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,4
201404,41,"201404-41",36.5976666666667,-74.7186666666667,1,18:10:14,"13:10:00",2014-09-12,"MAB",146,541,140,"P. triacanthus","201404_41_541_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,41,"201404-41",36.5976666666667,-74.7186666666667,1,18:10:14,"13:10:00",2014-09-12,"MAB",146,542,142,"P. triacanthus","201404_41_542_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
201404,380,"201404-380",42.7476833333333,-68.6190383333333,1,02:20:48,"21:20:00",2014-10-31,"GoM",174,543,240,"A. pseudoharengus","201404_380_543_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Unknown",NA,NA,1
201404,397,"201404-397",43.6105566666667,-66.8789633333333,1,23:37:48,"18:37:00",2014-11-04,"GoM",133,544,56,"P. triacanthus","201404_397_544_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Unknown",NA,NA,1
